key;verbatimScientificName;scientificName;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species
7554259;Thylakidium typicum;Thylakidium typicum Gellert, 1955;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Bryometopida;Bryometopidae;Thylakidium;Thylakidium typicum
3152047;Tilia cordata;Tilia cordata Mill.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malvales;Malvaceae;Tilia;Tilia cordata
1446543;Tipula;Tipula Linnaeus, 1758;EXACT;94;ACCEPTED;GENUS;Animalia;Arthropoda;Insecta;Diptera;Culicidae;Tipula;
7665102;Tokophrya muscicola;Tokophrya muscicola Penard, 1914;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Kinetofragminophora;Suctorida;Dendrosomatidae;Tokophrya;Tokophrya muscicola
3632589;Torilis neglecta;Torilis neglecta Spreng.;EXACT;97;SYNONYM;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Apiales;Apiaceae;Torilis;Torilis arvensis
7494454;Trachelophyllum apiculatum;Trachelophyllum apiculatum (Perty, 1852) Claparède & Lachmann, 1859;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae;Trachelophyllum;Trachelophyllum apiculatum
2523138;Trechispora farinacea;Trechispora farinacea (Pers.) Liberta;EXACT;98;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;Trechispora farinacea
1037288;Trechus;Trechus de Clairville, 1806;EXACT;94;ACCEPTED;GENUS;Animalia;Arthropoda;Insecta;Coleoptera;Carabidae;Trechus;
7439614;Tricoronella pulchra;Tricoronella pulchra Blatterer & Foissner, 1988;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Urostylidae;Tricoronella;Tricoronella pulchra
5359378;Trifolium incarnatum;Trifolium incarnatum L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;Trifolium incarnatum
8324121;Trifolium pratense;Trifolium pratense L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;Trifolium pratense
5358748;Trifolium repens;Trifolium repens L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;Trifolium repens
5359330;Trifolium subterraneum;Trifolium subterraneum L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;Trifolium subterraneum
5359334;Trifolium vesiculosum;Trifolium vesiculosum Savi;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;Trifolium vesiculosum
7780989;Trihymena terricola;Trihymena terricola Foissner, 1988;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Bryometopida;Trihymenidae;Trihymena;Trihymena terricola
3235224;Trinematidae;Trinematidae;EXACT;96;ACCEPTED;FAMILY;Chromista;Cercozoa;Imbricatea;Euglyphida;Trinematidae;;
2281488;Tripyla;Tripyla Bastian, 1865;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Adenophorea;Enoplida;Tripylidae;Tripyla;
7810622;Trithigmostoma bavariensis;Trithigmostoma bavariensis (Kahl, 1931) Buitkamp, 1977;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Cyrtophoria;Cyrtophorida;Chilodonellidae;Trithigmostoma;Trithigmostoma bavariensis
2706388;Triticum;Triticum L.;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Triticum;
7795888;Triticum aestivum;Triticum aestivum L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum
2706402;Triticum spelta;Triticum spelta L.;EXACT;98;SYNONYM;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum
543;Trombidiformes;Trombidiformes;EXACT;94;ACCEPTED;ORDER;Animalia;Arthropoda;Arachnida;Trombidiformes;;;
2613773;Tubeufia helicomyces;Tubeufia helicomyces Höhn.;EXACT;98;ACCEPTED;SPECIES;Fungi;Ascomycota;Dothideomycetes;Tubeufiales;Tubeufiaceae;Tubeufia;Tubeufia helicomyces
2282663;Tylencholaimus;Tylencholaimus de Man, 1876;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Adenophorea;Dorylaimida;Dorylaimidae;Tylencholaimus;
4281839;Tylenchus;Tylenchus Bastian, 1865;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Secernentea;Tylenchida;Tylenchidae;Tylenchus;
2181931;Tyrophagus;Tyrophagus Oudemans, 1924;EXACT;94;ACCEPTED;GENUS;Animalia;Arthropoda;Arachnida;Astigmata;Acaridae;Tyrophagus;
8045570;Uroleptus humicola;Uroleptus humicola Gellert, 1956;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae;Bistichella;Bistichella humicola
8199022;Uroleptus lepisma;Uroleptus lepisma (Wenzel, 1953) Foissner, 1998;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Rigidothrichidae;Uroleptus;Uroleptus lepisma
7510309;Uroleptus musculus;Uroleptus musculus (Kahl, 1932) Foissner, Blatterer, Berger & Kohmann, 1991;EXACT;97;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Rigidothrichidae;Uroleptus;Uroleptus musculus
7907886;Uroleptus notabilis;Uroleptus notabilis (Foissner, 1982) Foissner, 1998;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Holostichidae;Caudiholosticha;Caudiholosticha notabilis
8283897;Uronema nigricans;Uronema nigricans (Müller, 1786) Florentin, 1901;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Uronematidae;Uronema;Uronema nigricans
2188216;Uropoda;Uropoda Latreille, 1805;EXACT;94;ACCEPTED;GENUS;Animalia;Arthropoda;Arachnida;Mesostigmata;Uropodidae;Uropoda;
7696840;Urosoma acuminata;Urosoma acuminata Stokes;EXACT;97;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Trachelostylidae;Urosoma;Urosoma acuminata
7623590;Urosoma karinae;Urosoma karinae Foissner, 1987;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Urosoma;Urosoma karinae
8058518;Urosoma macrostoma;Urosoma macrostoma Gellert, 1957;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Gonostomum;Gonostomum affine
8011757;Urosoma macrostyla;Urosoma macrostyla (Wrzesniowski, 1870) Foissner, 1982;EXACT;97;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Urosoma;Urosoma macrostyla
7770200;Urosoma octonucleata;Urosoma octonucleata Berger & Foissner, 1989;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Urosoma;Urosoma octonucleata
8091504;Urosomoida agiliformis;Urosomoida agiliformis Foissner, 1982;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Urosomoida;Urosomoida agiliformis
7969533;Urosomoida agilis;Urosomoida agilis (Engelmann, 1862) Hemberger, 1982;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Urosomoida;Urosomoida agilis
8298972;Urosomoida antarctica;Urosomoida antarctica Foissner, 1996;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Urosomoida;Urosomoida antarctica
7717324;Urosomoida dorsiincisura;Urosomoida dorsiincisura Foissner, 1982;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Urosomoida;Urosomoida dorsiincisura
7918204;Urosomoida granulifera;Urosomoida granulifera Foissner, 1996;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Urosomoida;Urosomoida granulifera
7680285;Urostyla grandis;Urostyla grandis Ehrenberg, 1830;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Urostylidae;Urostyla;Urostyla grandis
7535035;Urostyla muscorum;Urostyla muscorum Kahl, 1932;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Urostylidae;Urostyla;Urostyla muscorum
7960979;Urtica dioica;Urtica dioica L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Rosales;Urticaceae;Urtica;Urtica dioica
7950441;Vaginicola chaperoni;Vaginicola chaperoni (Penard, 1914) Kahl, 1935;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae;Vaginicola;Vaginicola chaperoni
7505219;Vaginicola doliolum;Vaginicola doliolum (Penard, 1914) Kahl, 1935;EXACT;97;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae;Vaginicola;Vaginicola doliolum
8103918;Vaginicola terricola;Vaginicola terricola Greeff, 1888;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae;Vaginicola;Vaginicola terricola
7637050;Vaginicola virgula;Vaginicola virgula (Penard, 1914) Kahl, 1935;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae;Vaginicola;Vaginicola virgula
6586;Vampyrellidae;Vampyrellidae;EXACT;96;ACCEPTED;FAMILY;Protozoa;;Filosia;Aconchulinida;Vampyrellidae;;
2925470;Verbena;Verbena L.;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Verbenaceae;Verbena;
3172047;Veronica;Veronica L.;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Plantaginaceae;Veronica;
2705233;Vetiveria zizanioides;Vetiveria zizanioides (L.) Nash;EXACT;98;SYNONYM;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Chrysopogon;Chrysopogon zizanioides
2974751;Vicia;Vicia L.;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Vicia;
2974832;Vicia faba;Vicia faba L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Vicia;Vicia faba
2975014;Vicia sativa;Vicia sativa L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Vicia;Vicia sativa
2982508;Vigna angularis;Vigna angularis (Willd.) Ohwi & H.Ohashi;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Vigna;Vigna angularis
2982380;Vigna radiata;Vigna radiata (L.) R.Wilczek;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Vigna;Vigna radiata
2982583;Vigna unguiculata;Vigna unguiculata (L.) Walp.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Vigna;Vigna unguiculata
5331181;Viola odorata;Viola odorata L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Violaceae;Viola;Viola odorata
6631;Violaceae;Violaceae;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Violaceae;;
9397538;Viridiraptoridae;Viridiraptoridae;EXACT;96;ACCEPTED;FAMILY;Chromista;Cercozoa;Sarcomonadea;Glissomonadida;Viridiraptoridae;;
5372392;Vitis vinifera;Vitis vinifera L.;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Vitales;Vitaceae;Vitis;Vitis vinifera
7525562;Vorticella infusionum;Vorticella infusionum Dujardin, 1841;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;Vorticella infusionum
8109018;Vorticella lichenicola;Vorticella lichenicola Greeff, 1888;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;Vorticella lichenicola
7813028;Vorticella microstoma;Vorticella microstoma Ehrenberg, 1830;EXACT;97;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;Vorticella microstoma
7612863;Vorticella muralis;Vorticella muralis Penard, 1922;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;Vorticella muralis
7876435;Vorticella operculariformis;Vorticella operculariformis Foissner, 1979;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;Vorticella operculariformis
7578445;Vorticella similis;Vorticella similis Stokes, 1887;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;Vorticella similis
5249953;Waitea circinata;Waitea circinata Warcup & P.H.B.Talbot;EXACT;98;ACCEPTED;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Corticiales;Corticiaceae;Waitea;Waitea circinata
7964734;Wallackia bujoreani;Wallackia bujoreani (Lepsi, 1951) Berger & Foissner, 1989;EXACT;98;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae;Paraholosticha;Paraholosticha bujoreani
2928840;Withania somnifera;Withania somnifera (L.) Dunal;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Solanales;Solanaceae;Withania;Withania somnifera
8402186;Woodruffia australis;Woodruffia australis Foissner, 1993;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Woodruffiidae;Woodruffia;Woodruffia australis
7879546;Woodruffia rostrata;Woodruffia rostrata Kahl, 1931;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Woodruffiidae;Woodruffia;Woodruffia rostrata
7387137;Woodruffides metabolicus;Woodruffides metabolicus (Johnson & Larson, 1938) Foissner, 1987;EXACT;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Woodruffiidae;Woodruffides;Woodruffides metabolicus
8001169;Woronina pythii;Woronina pythii Goldie-Sm.;EXACT;98;ACCEPTED;SPECIES;Chromista;Cercozoa;Phytomyxea;Plasmodiophorida;Plasmodiophoridae;Woronina;Woronina pythii
2282732;Xiphinema;Xiphinema Cobb, 1913;EXACT;94;ACCEPTED;GENUS;Animalia;Nematoda;Adenophorea;Dorylaimida;Longidoridae;Xiphinema;
2599451;Yarrowia;Yarrowia J.P.van der Walt & J.A.von Arx, 1981;EXACT;94;ACCEPTED;GENUS;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Dipodascaceae;Yarrowia;
2868827;Zantedeschia aethiopica;Zantedeschia aethiopica Spreng.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Alismatales;Araceae;Zantedeschia;Zantedeschia aethiopica
5290052;Zea mays;Zea mays L.;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Zea;Zea mays
7385619;Blepbarisma hyalinum;Blepharisma hyalinum Perty, 1852;FUZZY;84;ACCEPTED;SPECIES;Chromista;Ciliophora;Heterotrichea;Heterotrichida;Spirostomidae;Blepharisma;Blepharisma hyalinum
8078166;Blepharisma ouatum;Blepharisma ovatum (Stokes, 1884) Penard, 1922;FUZZY;92;ACCEPTED;SPECIES;Chromista;Ciliophora;Heterotrichea;Heterotrichida;Spirostomidae;Blepharisma;Blepharisma ovatum
7718580;Cotburnia richtersi;Cothurnia richtersi (Penard, 1914) Kahl, 1935;FUZZY;84;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae;Cothurnia;Cothurnia richtersi
7918976;Cyrtobymena citrina;Cyrtohymena citrina (Berger & Foissner, 1987) Foissner, 1989;FUZZY;84;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Cyrtohymena;Cyrtohymena citrina
7759386;Cyrtobymena muscorum;Cyrtohymena muscorum (Kahl, 1932) Foissner, 1989;FUZZY;84;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Cyrtohymena;Cyrtohymena muscorum
3565;Enchtraeidae;Enchytraeidae;FUZZY;84;ACCEPTED;FAMILY;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae;;
7878699;Leptopharynx eurystoma;Leptopharynx eurystomus (Kahl, 1931) Foissner & Foissner, 1988;FUZZY;96;ACCEPTED;SPECIES;Chromista;Ciliophora;Nassophorea;Nassulida;Leptopharynidae;Leptopharynx;Leptopharynx eurystomus
7459052;Monodinium balbiani;Monodinium balbianii Fabre-Domergue;FUZZY;96;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Haptorida;Didiniidae;Monodinium;Monodinium balbianii
7456585;Papillorhabdos multinucleatus;Papillorhabdos multinucleata Foissner, 1984;FUZZY;96;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Haptorida;Enchelyidae;Papillorhabdos;Papillorhabdos multinucleata
7592556;Paracineta lauterbomi;Paracineta lauterborni Sondheim, 1929;FUZZY;92;SYNONYM;SPECIES;Chromista;Ciliophora;Phyllopharyngea;Paracinetida;Loricophryidae;Loricophrya;Loricophrya lauterborni
8010048;Protospathidium bonnetti;Protospathidium bonneti (Buitkamp, 1977) Foissner, 1981;FUZZY;96;ACCEPTED;SPECIES;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Protospathidiidae;Protospathidium;Protospathidium bonneti
8083516;Pseudothuricola dionysii;Pseudothuricola dionyisi (Penard, 1914) Kahl, 1935;FUZZY;96;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae;Pseudothuricola;Pseudothuricola dionyisi
7610663;Stylonychia quadnnucleata;Stylonychia quadrinucleata Alekperov & Musayev, 1988;FUZZY;92;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Sterkiella;Sterkiella admirabilis
7560112;Tachysoma granulifera;Tachysoma granuliferum Berger & Foissner, 1987;FUZZY;96;ACCEPTED;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Tachysoma;Tachysoma granuliferum
2595518;Thecotheus holmskjoldii;Thecotheus holmskioldii (E.C.Hansen) Eckblad;FUZZY;94;ACCEPTED;SPECIES;Fungi;Ascomycota;Pezizomycetes;Pezizales;Ascobolaceae;Thecotheus;Thecotheus holmskioldii
8261462;Urliella terticola;Urliella terricola Foissner, 1989;FUZZY;94;ACCEPTED;SPECIES;Chromista;Ciliophora;Nassophorea;Nassulida;Furgasoniidae;Urliella;Urliella terricola
8196207;Urosoma cienkowskii;Urosoma cienkowski Kowalewski, 1882;FUZZY;95;SYNONYM;SPECIES;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae;Urosoma;Urosoma caudatum
7995850;Arcuospathidium lionotiforme;Arcuospathidium Foissner, 1984;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Arcuospathidiidae;Arcuospathidium;
7995850;Arcuospathidium rnuscorum;Arcuospathidium Foissner, 1984;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Arcuospathidiidae;Arcuospathidium;
9381748;Articulospora proliferata;Articulospora Ingold;HIGHERRANK;94;ACCEPTED;GENUS;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Articulospora;
8006704;Bresslauides australis australis;Bresslauides australis Blatterer & Foissner, 1988;HIGHERRANK;98;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Colpodida;Hausmanniellidae;Bresslauides;Bresslauides australis
2963414;Cassia occidentalis;Cassia L.;HIGHERRANK;92;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Cassia;
2873815;Cerastium viscosum;Cerastium L.;HIGHERRANK;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae;Cerastium;
2873815;Cerastium vulgatum;Cerastium L.;HIGHERRANK;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae;Cerastium;
7410447;Dileptus visscheri;Dileptus;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ciliophora;Litostomatea;Dileptida;Dileptidae;Dileptus;
2704913;Festuca arundinacea;Festuca L.;HIGHERRANK;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Festuca;
2704913;Festuca elatior;Festuca L.;HIGHERRANK;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Festuca;
2704913;Festuca myuros;Festuca L.;HIGHERRANK;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Liliopsida;Poales;Poaceae;Festuca;
7620672;Halteria grandin;Halteria Dujardin, 1841;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligotrichea;Halteriida;Halteriidae;Halteria;
4893086;Leptomyxa reticulata;Leptomyxa Goodey, 1914;HIGHERRANK;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;Tubulinea;Leptomyxida;Leptomyxidae;Leptomyxa;
3233877;Linostoma vorticella;Linostoma Wall. ex Endl.;HIGHERRANK;92;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Malvales;Thymelaeaceae;Linostoma;
9171551;Neobodo designis;Neobodo Vickerman, 2004;HIGHERRANK;94;ACCEPTED;GENUS;Protozoa;Euglenozoa;Kinetoplastea;Neobodonida;;Neobodo;
7606064;Picea excelsa;Picea A.Dietr.;HIGHERRANK;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Picea;
7363436;Platyophryides magnus;Platyophryides Foissner, 1987;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae;Platyophryides;
2925448;Stachytarpheta dichotoma;Stachytarpheta Vahl;HIGHERRANK;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Verbenaceae;Stachytarpheta;
8322650;Terricirra stramenticola;Terricirra Berger & Foissner, 1989;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae;Terricirra;
7351754;Vorticella astyliformis;Vorticella Linnaeus, 1767;HIGHERRANK;94;ACCEPTED;GENUS;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae;Vorticella;
2;Archaea;Archaea;EXACT;100;ACCEPTED;KINGDOM;Archaea;;;;;;
R1;Resource::Decaying_wood;;NONE;100;;;;;;;;;
R2;Resource::Light;;NONE;100;;;;;;;;;
R3;Resource:SOM;;NONE;100;;;;;;;;;
7608263;Bresslaua sicaria;Bresslaua sicaria Claff, Dewey & Kidder, 1941;EDITED;;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae;Bresslaua;Bresslaua sicaria
7890439;Bryophrya bavariensis;Bryophrya bavariensis (Kahl, 1931) Wenzel, 1953;EXACT;97;ACCEPTED;SPECIES;Chromista;Ciliophora;Colpodea;Bryophryida;Bryophryidae;Bryophrya;Bryophrya bavariensis
8208682;Cothumia minutissima;Cothurnia minutissima (Penard, 1914) Kahl, 1935;EDITED;74;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae;Cothurnia;Cothurnia minutissima
8087877;Cothumiopsis valvata;Cothurniopsis valvata Stokes, 1893;EDITED;74;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae;Cothurniopsis;Cothurniopsis valvata
8188029;Pyxidium tardigradum;Pyxidium tardigradum;EDITED;99;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Operculariidae;Pyxidium;Tardigradum
9797892;Euglyphida;Euglyphida;EXACT;94;ACCEPTED;ORDER;Chromista;Cercozoa;Imbricatea;Euglyphida;;;
36;Streptophyta;Chlorophyta;EDITED;;ACCEPTED;PHYLUM;Plantae;Chlorophyta;;;;;
7897345;Tetrahymena terncola;Tetrahymena terncola;EDITED;;ACCEPTED;SPECIES;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Terncola
7707728;Tracheophyta;Tracheophyta;EXACT;96;ACCEPTED;PHYLUM;Plantae;Tracheophyta;;;;;
6363690;Arenaria peploides;Arenaria peploides L.;EDITED;113;SYNONYM;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae;Honckenya;Honckenya peploides
3093023;Dahlia;Dahlia Cav.;EDITED;99;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae;Dahlia;
9330695;Ficus carica;Ficus carica;EDITED;114;ACCEPTED;SPECIES;Animalia;Mollusca;Gastropoda;Littorinimorpha;Ficidae;Ficus;Ficus carica
3232972;Haplophyllum;Haplophyllum A.Juss.;EDITED;99;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Rutaceae;Haplophyllum;
8701685;Metromonadea;Metromonadea;EDITED;;ACCEPTED;CLASS;Chromista;Cercozoa;Metromonadea;;;;
2947798;Phaseolus;Phaseolus L.;EDITED;99;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Phaseolus;
2410;Ranunculacae;Ranunculaceae;EDITED;79;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Ranunculales;Ranunculaceae;;
3085667;Stellaria;Stellaria L.;EDITED;99;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Caryophyllaceae;Stellaria;
2973363;Trifolium;Trifolium L.;EDITED;99;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;
5359181;Trifolium vestitum;Trifolium vestitum D.Heller & Zohary;EDITED;14;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Fabales;Fabaceae;Trifolium;Trifolium vestitum
