occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species
;Betulaceae;Betulaceae;4688;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Fagales;Betulaceae;;
;Juglandaceae;Juglandaceae;2499;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Fagales;Juglandaceae;;
;Fagales;Fagales;1354;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Fagales;;;
;Apocynaceae;Apocynaceae;6701;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Gentianales;Apocynaceae;;
;Gentianales;Gentianales;412;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Gentianales;;;
;Geraniaceae;Geraniaceae;4676;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Geraniales;Geraniaceae;;
;Geraniales;Geraniales;624;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Geraniales;;;
;Salvia nemorosa;Salvia nemorosa L.;2927028;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia nemorosa
;Salvia;Salvia L.;2926981;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;
;Lamiaceae;Lamiaceae;2497;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Lamiaceae;;
;Hesperelaea palmeri;Hesperelaea palmeri A.Gray;3683164;EXACT;98;ACCEPTED;SPECIES;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Oleaceae;Hesperelaea;Hesperelaea palmeri
;Hesperelaea;Hesperelaea A.Gray;7326001;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Oleaceae;Hesperelaea;
;Oleaceae;Oleaceae;6652;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Oleaceae;;
;Orobanchaceae;Orobanchaceae;6651;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Orobanchaceae;;
;Veronica;Veronica L.;3172047;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Plantaginaceae;Veronica;
;Plantaginaceae;Plantaginaceae;2420;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Plantaginaceae;;
;Lamiales;Lamiales;408;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Lamiales;;;
;Linum;Linum L.;2873855;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Linaceae;Linum;
;Linaceae;Linaceae;2493;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Linaceae;;
;Passiflora;Passiflora L.;2874172;EXACT;92;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Passifloraceae;Passiflora;
;Passifloraceae;Passifloraceae;2378;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Passifloraceae;;
;Salicaceae;Salicaceae;6664;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Salicaceae;;
;Malpighiales;Malpighiales;1414;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;;;
;Melastomataceae;Melastomataceae;6683;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Myrtales;Melastomataceae;;
;Myrtales;Myrtales;690;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Myrtales;;;
;Papaveraceae;Papaveraceae;2422;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Ranunculales;Papaveraceae;;
;Ranunculus;Ranunculus L.;3033294;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Magnoliopsida;Ranunculales;Ranunculaceae;Ranunculus;
;Ranunculaceae;Ranunculaceae;2410;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Ranunculales;Ranunculaceae;;
;Ranunculales;Ranunculales;399;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Ranunculales;;;
;Urticaceae;Urticaceae;6639;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Rosales;Urticaceae;;
;Rosales;Rosales;691;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Rosales;;;
;Sapindaceae;Sapindaceae;6657;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Sapindaceae;;
;Sapindales;Sapindales;933;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Sapindales;;;
;Convolvulaceae;Convolvulaceae;2389;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Solanales;Convolvulaceae;;
;Solanaceae;Solanaceae;7717;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Magnoliopsida;Solanales;Solanaceae;;
;Solanales;Solanales;1176;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Magnoliopsida;Solanales;;;
;Abies;Abies Mill.;2684876;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Abies;
;Cedrus;Cedrus L.;8630017;EXACT;92;ACCEPTED;GENUS;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Cedrus;
;Picea abies;Picea abies (L.) H.Karst.;5284884;EXACT;97;ACCEPTED;SPECIES;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Picea;Picea abies
;Picea;Picea A.Dietr.;7606064;EXACT;94;ACCEPTED;GENUS;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Picea;
;Pinus;Pinus L.;2684241;EXACT;92;ACCEPTED;GENUS;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;Pinus;
;Pinaceae;Pinaceae;3925;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Pinopsida;Pinales;Pinaceae;;
;Taxus;Taxus L.;2684902;EXACT;92;ACCEPTED;GENUS;Plantae;Tracheophyta;Pinopsida;Pinales;Taxaceae;Taxus;
;Taxaceae;Taxaceae;4863;EXACT;96;ACCEPTED;FAMILY;Plantae;Tracheophyta;Pinopsida;Pinales;Taxaceae;;
;Pinales;Pinales;640;EXACT;96;ACCEPTED;ORDER;Plantae;Tracheophyta;Pinopsida;Pinales;;;
;Pseudoparamoeba;Pseudoparamoeba Page, 1979;4378440;EXACT;94;ACCEPTED;GENUS;Protozoa;Amoebozoa;Discosea;Dactylopodida;Vexilliferidae;Pseudoparamoeba;
;Pseudoparamoeba microlepis;Pseudoparamoeba Page, 1979;4378440;HIGHERRANK;94;ACCEPTED;GENUS;Protozoa;Amoebozoa;Discosea;Dactylopodida;Vexilliferidae;Pseudoparamoeba;
;Vexillifera;Vexillifera Schaeffer, 1926;3236919;EXACT;92;ACCEPTED;GENUS;Protozoa;Amoebozoa;Discosea;Dactylopodida;Vexilliferidae;Vexillifera;
;Vexillifera bacillipedes;Vexillifera Schaeffer, 1926;3236919;HIGHERRANK;92;ACCEPTED;GENUS;Protozoa;Amoebozoa;Discosea;Dactylopodida;Vexilliferidae;Vexillifera;
;Vexilliferidae;Vexilliferidae;3236916;EXACT;96;ACCEPTED;FAMILY;Protozoa;Amoebozoa;Discosea;Dactylopodida;Vexilliferidae;;
;Stenamoeba;Stenamoeba Smirnov, Nassonova, Chao & Cavalier-Smith, 2007;7757178;EXACT;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;Discosea;;;Stenamoeba;
;Stenamoeba limacina;Stenamoeba Smirnov, Nassonova, Chao & Cavalier-Smith, 2007;7757178;HIGHERRANK;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;Discosea;;;Stenamoeba;
;Discosea;Discosea;9732619;EXACT;94;ACCEPTED;CLASS;Protozoa;Amoebozoa;Discosea;;;;
;Echinamoebidae;Echinamoebidae;4905099;EXACT;96;ACCEPTED;FAMILY;Protozoa;Amoebozoa;Lobosa;Amoebida;Echinamoebidae;;
;Saccamoeba;Saccamoeba Frenzel, 1897;3210423;EXACT;94;ACCEPTED;GENUS;Protozoa;Amoebozoa;Lobosa;Amoebida;Hartmannellidae;Saccamoeba;
;Hartmannellidae;Hartmannellidae;2171;EXACT;96;ACCEPTED;FAMILY;Protozoa;Amoebozoa;Lobosa;Amoebida;Hartmannellidae;;
;Allovahlkampfia;Allovahlkampfia Walochnik & Mulec, 2009;9426362;EXACT;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;Lobosa;Amoebida;Vahlkampfiidae;Allovahlkampfia;
;Vahlkampfiidae;Vahlkampfiidae;4378395;EXACT;96;ACCEPTED;FAMILY;Protozoa;Amoebozoa;Lobosa;Amoebida;Vahlkampfiidae;;
;Leptomyxa;Leptomyxa Goodey, 1914;4893086;EXACT;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;Tubulinea;Leptomyxida;Leptomyxidae;Leptomyxa;
;Leptomyxa reticulata;Leptomyxa Goodey, 1914;4893086;HIGHERRANK;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;Tubulinea;Leptomyxida;Leptomyxidae;Leptomyxa;
;Leptomyxidae;Leptomyxidae;4378584;EXACT;96;ACCEPTED;FAMILY;Protozoa;Amoebozoa;Tubulinea;Leptomyxida;Leptomyxidae;;
;Leptomyxida;Leptomyxida;9727358;EXACT;94;ACCEPTED;ORDER;Protozoa;Amoebozoa;Tubulinea;Leptomyxida;;;
;Nolandella;Nolandella Page, 1983;4378437;EXACT;94;ACCEPTED;GENUS;Protozoa;Amoebozoa;Tubulinea;;;Nolandella;
;Tubulinea;Tubulinea;9775802;EXACT;94;ACCEPTED;CLASS;Protozoa;Amoebozoa;Tubulinea;;;;
;Filamoeba;Filamoeba Page, 1967;4893831;EXACT;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;Variosea;Varipodida;Filamoebidae;Filamoeba;
;Stachyamoeba;Stachyamoeba Page, 1975;4904550;EXACT;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;;Schizopyrenida;Gruberellidae;Stachyamoeba;
;Gruberellidae;Gruberellidae;3235514;EXACT;96;ACCEPTED;FAMILY;Protozoa;Amoebozoa;;Schizopyrenida;Gruberellidae;;
;Schizopyrenida;Schizopyrenida;9803786;EXACT;94;ACCEPTED;ORDER;Protozoa;Amoebozoa;;Schizopyrenida;;;
;Lycoperdaceae;Lycoperdaceae;3297360;EXACT;96;ACCEPTED;FAMILY;Protozoa;Amoebozoa;;;Lycoperdaceae;;
;Arachnula;Arachnula Cienk.;3285828;EXACT;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;;;;Arachnula;
;Arachnula impatiens;Arachnula Cienk.;3285828;HIGHERRANK;92;DOUBTFUL;GENUS;Protozoa;Amoebozoa;;;;Arachnula;
;Amoebozoa;Amoebozoa;7509337;EXACT;94;ACCEPTED;PHYLUM;Protozoa;Amoebozoa;;;;;
;Diaphanoeca spiralifurca;Diaphanoeca spiralifurca Hara;6123596;EXACT;98;ACCEPTED;SPECIES;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Acanthoecidae;Diaphanoeca;Diaphanoeca spiralifurca
;Diaphanoeca;Diaphanoeca W.Ellis, 1930;8365726;EXACT;94;ACCEPTED;GENUS;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Acanthoecidae;Diaphanoeca;
;Codosiga;Codosiga James-Clark, 1866;8065748;EXACT;94;ACCEPTED;GENUS;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Codosigidae;Codosiga;
;Monosiga ovata;Monosiga ovata Kent, 1880;8420648;EXACT;98;ACCEPTED;SPECIES;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Codosigidae;Monosiga;Monosiga ovata
;Monosiga;Monosiga W.S.Kent, 1878;7469057;EXACT;94;ACCEPTED;GENUS;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Codosigidae;Monosiga;
;Sphaeroeca volvox;Sphaeroeca volvox Lauterborn;3194322;EXACT;98;ACCEPTED;SPECIES;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Codosigidae;Sphaeroeca;Sphaeroeca volvox
;Sphaeroeca;Sphaeroeca Lauterborn, 1894;3236030;EXACT;94;ACCEPTED;GENUS;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Codosigidae;Sphaeroeca;
;Salpingoecidae;Salpingoecidae;3236046;EXACT;96;ACCEPTED;FAMILY;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Salpingoecidae;;
;Stephanoecidae;Stephanoecidae;8157265;EXACT;96;ACCEPTED;FAMILY;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Stephanoecidae;;
;Choanoflagellida;Choanoflagellida;9765899;EXACT;94;ACCEPTED;ORDER;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;;;
;Choanoflagellatea;Choanoflagellatea;9737030;EXACT;94;ACCEPTED;CLASS;Protozoa;Choanozoa;Choanoflagellatea;;;;
;Cristidiscoidea;Cristidiscoidea;9730635;EXACT;85;ACCEPTED;CLASS;Protozoa;Choanozoa;Cristidiscoidea;;;;
;Amoebidiaceae;Amoebidiaceae;4202;EXACT;96;ACCEPTED;FAMILY;Protozoa;Choanozoa;Ichthyosporea;Amoebidiales;Amoebidiaceae;;
;Amoebidium parasiticum;Amoebidium parasiticum Cienk.;3210250;EXACT;98;ACCEPTED;SPECIES;Protozoa;Choanozoa;Ichthyosporea;Eccrinida;Amoebidiidae;Amoebidium;Amoebidium parasiticum
;Amoebidium;Amoebidium Cienk.;3210246;EXACT;94;ACCEPTED;GENUS;Protozoa;Choanozoa;Ichthyosporea;Eccrinida;Amoebidiidae;Amoebidium;
;Ichthyosporea;Ichthyosporea;8262092;EXACT;94;ACCEPTED;CLASS;Protozoa;Choanozoa;Ichthyosporea;;;;
;Choanozoa;Choanozoa;97;EXACT;94;ACCEPTED;PHYLUM;Protozoa;Choanozoa;;;;;
;Bodo;Bodo Ehrenberg, 1832;7807526;EXACT;94;ACCEPTED;GENUS;Protozoa;Euglenozoa;Kinetoplastea;Eubodonida;Bodonaceae;Bodo;
;Neobodo;Neobodo Vickerman, 2004;9171551;EXACT;94;ACCEPTED;GENUS;Protozoa;Euglenozoa;Kinetoplastea;Neobodonida;;Neobodo;
;Neobodo designis;Neobodo Vickerman, 2004;9171551;HIGHERRANK;94;ACCEPTED;GENUS;Protozoa;Euglenozoa;Kinetoplastea;Neobodonida;;Neobodo;
;Bodonidae;Bodonidae;3235464;EXACT;96;ACCEPTED;FAMILY;Protozoa;Euglenozoa;Kinetoplastea;Parabodonida;Bodonidae;;
;Herpetomonas;Herpetomonas Donovan, 1909;9180955;EXACT;94;ACCEPTED;GENUS;Protozoa;Euglenozoa;Kinetoplastea;Trypanosomatida;Trypanosomatidae;Herpetomonas;
;Trypanosomatidae;Trypanosomatidae;6009069;EXACT;96;ACCEPTED;FAMILY;Protozoa;Euglenozoa;Kinetoplastea;Trypanosomatida;Trypanosomatidae;;
;Kinetoplastida;Kinetoplastida;7497270;EXACT;94;SYNONYM;CLASS;Protozoa;Euglenozoa;Kinetoplastea;;;;
;Euglenozoa;Euglenozoa;41;EXACT;94;ACCEPTED;PHYLUM;Protozoa;Euglenozoa;;;;;
;Enteridiidae;Enteridiidae;4920984;EXACT;95;SYNONYM;FAMILY;Protozoa;Mycetozoa;Myxomycetes;Liceales;Cribrariaceae;;
;Lycogala flavofuscum;Lycogala flavofuscum (Ehrenb.) Rostaf.;3213461;EXACT;98;ACCEPTED;SPECIES;Protozoa;Mycetozoa;Myxomycetes;Liceales;Tubiferaceae;Lycogala;Lycogala flavofuscum
;Lycogala;Lycogala Pers.;9194236;EXACT;94;ACCEPTED;GENUS;Protozoa;Mycetozoa;Myxomycetes;Liceales;Tubiferaceae;Lycogala;
;Liceales;Liceales;1293;EXACT;96;ACCEPTED;ORDER;Protozoa;Mycetozoa;Myxomycetes;Liceales;;;
;Lamproderma;Lamproderma Rostaf.;3212657;EXACT;92;ACCEPTED;GENUS;Protozoa;Mycetozoa;Myxomycetes;Stemonitales;Stemonitidaceae;Lamproderma;
;Stemonitidae;Stemonitidae;4920982;EXACT;95;SYNONYM;FAMILY;Protozoa;Mycetozoa;Myxomycetes;Stemonitales;Stemonitidaceae;;
;Myxomycetes;Myxomycetes;319;EXACT;96;ACCEPTED;CLASS;Protozoa;Mycetozoa;Myxomycetes;;;;
;Schizoplasmodium cavostelioides;Schizoplasmodium cavostelioides L.S.Olive & Stoian.;3212626;EXACT;98;ACCEPTED;SPECIES;Protozoa;Mycetozoa;Protosteliomycetes;Protosteliales;Protosteliaceae;Schizoplasmodium;Schizoplasmodium cavostelioides
;Schizoplasmodium;Schizoplasmodium;9805695;EXACT;94;ACCEPTED;GENUS;Protozoa;Mycetozoa;Protosteliomycetes;Protosteliales;Protosteliaceae;Schizoplasmodium;
;Protosteliaceae;Protosteliaceae;3047;EXACT;96;ACCEPTED;FAMILY;Protozoa;Mycetozoa;Protosteliomycetes;Protosteliales;Protosteliaceae;;
;Protosteliales;Protosteliales;1111;EXACT;96;ACCEPTED;ORDER;Protozoa;Mycetozoa;Protosteliomycetes;Protosteliales;;;
;Heterolobosea;Heterolobosea;265;EXACT;94;ACCEPTED;CLASS;Protozoa;Percolozoa;Heterolobosea;;;;
;Percolozoa;Percolozoa;72;EXACT;94;ACCEPTED;PHYLUM;Protozoa;Percolozoa;;;;;
;Amastigomonas mutabilis;Amastigomonas mutabilis (Griessmann) Molina & Nerad, 1991;4378326;EXACT;98;ACCEPTED;SPECIES;Protozoa;Sulcozoa;Thecomonadea;Apusomonadida;Apusomonadidae;Amastigomonas;Amastigomonas mutabilis
;Amastigomonas;Amastigomonas De Saedeleer;4378324;EXACT;94;ACCEPTED;GENUS;Protozoa;Sulcozoa;Thecomonadea;Apusomonadida;Apusomonadidae;Amastigomonas;
;Apusomonas;Apusomonas Alexeieff, 1924;4892213;EXACT;92;DOUBTFUL;GENUS;Protozoa;Sulcozoa;Thecomonadea;Apusomonadida;Apusomonadidae;Apusomonas;
;Apusomonas proboscidea;Apusomonas Alexeieff, 1924;4892213;HIGHERRANK;92;DOUBTFUL;GENUS;Protozoa;Sulcozoa;Thecomonadea;Apusomonadida;Apusomonadidae;Apusomonas;
;Apusomonadidae;Apusomonadidae;4378322;EXACT;96;ACCEPTED;FAMILY;Protozoa;Sulcozoa;Thecomonadea;Apusomonadida;Apusomonadidae;;
;Apusomonadida;Apusomonadida;9669912;EXACT;94;ACCEPTED;ORDER;Protozoa;Sulcozoa;Thecomonadea;Apusomonadida;;;
;Thecomonadea;Thecomonadea;9719611;EXACT;94;ACCEPTED;CLASS;Protozoa;Sulcozoa;Thecomonadea;;;;
;Corythion;Corythion Taránek, 1882;4378507;EXACT;92;DOUBTFUL;GENUS;Protozoa;;Filosia;Aconchulinida;Cyphoderiidae;Corythion;
;Corythion dubium;Corythion Taránek, 1882;4378507;HIGHERRANK;92;DOUBTFUL;GENUS;Protozoa;;Filosia;Aconchulinida;Cyphoderiidae;Corythion;
;Euglypha rotunda;Euglypha rotunda Wailes & Penard, 1911;5730694;EXACT;98;ACCEPTED;SPECIES;Protozoa;;Filosia;Aconchulinida;Euglyphidae;Euglypha;Euglypha rotunda
;Euglypha tuberculata;Euglypha tuberculata Dujardin, 1841;5730696;EXACT;98;ACCEPTED;SPECIES;Protozoa;;Filosia;Aconchulinida;Euglyphidae;Euglypha;Euglypha tuberculata
;Euglypha;Euglypha Dujardin, 1840;3212288;EXACT;92;ACCEPTED;GENUS;Protozoa;;Filosia;Aconchulinida;Euglyphidae;Euglypha;
;Sphenoderia;Sphenoderia Schlumberger, 1845;4906759;EXACT;94;ACCEPTED;GENUS;Protozoa;;Filosia;Aconchulinida;Euglyphidae;Sphenoderia;
;Trinema enchelys;Trinema enchelys (Ehr.);5425542;EXACT;98;ACCEPTED;SPECIES;Protozoa;;Filosia;Aconchulinida;Euglyphidae;Trinema;Trinema enchelys
;Euglyphidae;Euglyphidae;6584;EXACT;96;ACCEPTED;FAMILY;Protozoa;;Filosia;Aconchulinida;Euglyphidae;;
;Nuclearia;Nuclearia Cienkowsky, 1865;3212286;EXACT;92;ACCEPTED;GENUS;Protozoa;;Filosia;Aconchulinida;Nucleariidae;Nuclearia;
;Nucleariidae;Nucleariidae;2329;EXACT;96;ACCEPTED;FAMILY;Protozoa;;Filosia;Aconchulinida;Nucleariidae;;
;Paulinellidae;Paulinellidae;6585;EXACT;96;ACCEPTED;FAMILY;Protozoa;;Filosia;Aconchulinida;Paulinellidae;;
;Platyreta;Platyreta Cavalier-Smith & Bass, 2009;9530095;EXACT;92;DOUBTFUL;GENUS;Protozoa;;Filosia;Aconchulinida;Vampyrellidae;Platyreta;
;Platyreta germanica;Platyreta Cavalier-Smith & Bass, 2009;9530095;HIGHERRANK;92;DOUBTFUL;GENUS;Protozoa;;Filosia;Aconchulinida;Vampyrellidae;Platyreta;
;Vampyrella pendula;Vampyrella pendula Cienk.;5436536;EXACT;97;DOUBTFUL;SPECIES;Protozoa;;Filosia;Aconchulinida;Vampyrellidae;Vampyrella;Vampyrella pendula
;Vampyrella;Vampyrella Cinekowski, 1865;3212311;EXACT;92;ACCEPTED;GENUS;Protozoa;;Filosia;Aconchulinida;Vampyrellidae;Vampyrella;
;Vampyrellidae;Vampyrellidae;6586;EXACT;96;ACCEPTED;FAMILY;Protozoa;;Filosia;Aconchulinida;Vampyrellidae;;
;Sporozoa;Sporozoa;7039776;EXACT;94;ACCEPTED;CLASS;Protozoa;;Sporozoa;;;;
;Actinobacteria;;;NONE;100;;;;;;;;;
;Apusozoa;;;NONE;100;;;;;;;;;
;Bacteria;;;NONE;100;;;;;;;;;
;Blastocladiomycota;;;NONE;100;;;;;;;;;
;Ciliophora;;;NONE;100;;;;;;;;;
;Ecdysozoa;;;NONE;100;;;;;;;;;
;Elusimicrobia;;;NONE;100;;;;;;;;;
;flagellata;;;NONE;100;;;;;;;;;
;Gemmatimonadetes;;;NONE;100;;;;;;;;;
;Glaucocystophyceae;;;NONE;100;;;;;;;;;
;Ignavibacteriae;;;NONE;100;;;;;;;;;
;Labyrinthulales;;;NONE;100;;;;;;;;;
;Mucoromycota;;;NONE;100;;;;;;;;;
;Myxomycota;;;NONE;100;;;;;;;;;
;Nitrospirae;;;NONE;100;;;;;;;;;
;Olpidiomycota;;;NONE;100;;;;;;;;;
;Perkinsozoa;;;NONE;100;;;;;;;;;
;Protosteliomycota;;;NONE;100;;;;;;;;;
;Streptophyta;;;NONE;100;;;;;;;;;
;Thaumarchaeota;;;NONE;100;;;;;;;;;
;unknown;;;NONE;100;;;;;;;;;
;Zoopagomycota;;;NONE;100;;;;;;;;;
;Acidobacteriia;;;NONE;100;;;;;;;;;
;Solibacteres;;;NONE;100;;;;;;;;;
;Acidimicrobiia;;;NONE;100;;;;;;;;;
;Rubrobacteria;;;NONE;100;;;;;;;;;
;Thermoleophilia;;;NONE;100;;;;;;;;;
;Myxogastria;;;NONE;100;;;;;;;;;
;Protostelea;;;NONE;100;;;;;;;;;
;Hirudinida;;;NONE;100;;;;;;;;;
;Diplura;;;NONE;100;;;;;;;;;
;Phthiraptera;;;NONE;100;;;;;;;;;
;Chitinophagia;;;NONE;100;;;;;;;;;
;Silicofilosea;;;NONE;100;;;;;;;;;
;unclassed;;;NONE;100;;;;;;;;;
;Anaerolineae;;;NONE;100;;;;;;;;;
;Caldilineae;;;NONE;100;;;;;;;;;
;Dehalococcoidia;;;NONE;100;;;;;;;;;
;Centrohelea;;;NONE;100;;;;;;;;;
;Labyrinthulomycetes;;;NONE;100;;;;;;;;;
;Mucoromycotes;;;NONE;100;;;;;;;;;
;Chromadorea;;;NONE;100;;;;;;;;;
;Enoplea;;;NONE;100;;;;;;;;;
;Nitrospira;;;NONE;100;;;;;;;;;
;Olpidiomycetes;;;NONE;100;;;;;;;;;
;Hyphochytriomycetes;;;NONE;100;;;;;;;;;
;Oomycetes;;;NONE;100;;;;;;;;;
;Planctomycetia;;;NONE;100;;;;;;;;;
;Turbellaria;;;NONE;100;;;;;;;;;
;Oligoflexia;;;NONE;100;;;;;;;;;
;Monogononta;;;NONE;100;;;;;;;;;
;Spirochaetia;;;NONE;100;;;;;;;;;
;Gregarinasina;;;NONE;100;;;;;;;;;
;Dicots;;;NONE;100;;;;;;;;;
;Monocots;;;NONE;100;;;;;;;;;
;Zygnemophyceae;;;NONE;100;;;;;;;;;
;Nitrososphaeria;;;NONE;100;;;;;;;;;
;Spartobacteria;;;NONE;100;;;;;;;;;
;Basidiobolomycetes;;;NONE;100;;;;;;;;;
;Solibacterales;;;NONE;100;;;;;;;;;
;Acidothermales;;;NONE;100;;;;;;;;;
;Catenulisporales;;;NONE;100;;;;;;;;;
;Corynebacteriales;;;NONE;100;;;;;;;;;
;Frankiales;;;NONE;100;;;;;;;;;
;Geodermatophilales;;;NONE;100;;;;;;;;;
;Kineosporiales;;;NONE;100;;;;;;;;;
;Micrococcales;;;NONE;100;;;;;;;;;
;Micromonosporales;;;NONE;100;;;;;;;;;
;nakamurellales;;;NONE;100;;;;;;;;;
;Propionibacteriales;;;NONE;100;;;;;;;;;
;Pseudonocardiales;;;NONE;100;;;;;;;;;
;Streptomycetales;;;NONE;100;;;;;;;;;
;Streptosporangiales;;;NONE;100;;;;;;;;;
;Longamoebia;;;NONE;100;;;;;;;;;
;Stemonitida;;;NONE;100;;;;;;;;;
;Protosteliida;;;NONE;100;;;;;;;;;
;Echinamoebida;;;NONE;100;;;;;;;;;
;Euamoebida;;;NONE;100;;;;;;;;;
;Endeostigmata;;;NONE;100;;;;;;;;;
;Oribatida;;;NONE;100;;;;;;;;;
;Entomobryomorpha;;;NONE;100;;;;;;;;;
;Neelipleona;;;NONE;100;;;;;;;;;
;Poduromorpha;;;NONE;100;;;;;;;;;
;Symphypleona;;;NONE;100;;;;;;;;;
;Plecoptera;;;NONE;100;;;;;;;;;
;naviculales;;;NONE;100;;;;;;;;;
;Chitinophagales;;;NONE;100;;;;;;;;;
;Bacteroidetes Order II. Incertae sedis;;;NONE;100;;;;;;;;;
;Vampyrellida;;;NONE;100;;;;;;;;;
;Tectofilosida;;;NONE;100;;;;;;;;;
;Thecofilosida;;;NONE;100;;;;;;;;;
;Dehalococcoidales;;;NONE;100;;;;;;;;;
;Nucleariida;;;NONE;100;;;;;;;;;
;Ichthyophonida;;;NONE;100;;;;;;;;;
;Enterogona;;;NONE;100;;;;;;;;;
;Cladochytriales;;;NONE;100;;;;;;;;;
;Microthoracida;;;NONE;100;;;;;;;;;
;nassulida;;;NONE;100;;;;;;;;;
;Sporadotrichida;;;NONE;100;;;;;;;;;
;Oscillatoriales;;;NONE;100;;;;;;;;;
;Methanomassiliicoccales;;;NONE;100;;;;;;;;;
;Bicosoecida;;;NONE;100;;;;;;;;;
;Pterocystida;;;NONE;100;;;;;;;;;
;Isolaimida;;;NONE;100;;;;;;;;;
;Pythiales;;;NONE;100;;;;;;;;;
;Tepidisphaerales;;;NONE;100;;;;;;;;;
;Micropepsales;;;NONE;100;;;;;;;;;
